Finca,Vaca,Raza,Lact,Par,E_par,Ser_concep,IEP,Gestac,D_seca,Dias_ab,IEP_esp,Part_desc,an_Par
185,695.0,H8,1,2020-10-08,38,1.0,,285.0,,117.0,403.0,,2020
185,695.0,H8,2,2021-11-15,51,1.0,403.0,286.0,74.0,67.0,343.0,,2021
185,695.0,H8,3,2022-10-24,62,2.0,343.0,276.0,60.0,100.0,373.0,,2022
185,695.0,H8,4,2023-11-01,74,1.0,373.0,273.0,58.0,66.0,335.0,,2023
185,695.0,H8,5,2024-10-01,85,,335.0,269.0,54.0,,,76.0,2024
185,703.0,H8,1,2020-10-26,37,1.0,,277.0,,86.0,362.0,,2020
185,703.0,H8,2,2021-10-23,49,2.0,362.0,276.0,63.0,90.0,366.0,,2021
185,703.0,H8,3,2022-10-24,61,1.0,366.0,276.0,60.0,99.0,374.0,,2022
185,703.0,H8,4,2023-11-02,73,8.0,374.0,275.0,59.0,337.0,,,2023
185,705.0,H8,1,2021-01-07,39,,,,,,,98.0,2021
185,708.0,H4J4,1,2022-05-26,55,1.0,,273.0,,58.0,335.0,,2022
185,708.0,H4J4,2,2023-04-26,66,2.0,335.0,277.0,196.0,96.0,375.0,,2023
185,708.0,H4J4,3,2024-05-05,78,1.0,375.0,279.0,99.0,55.0,,223.0,2024
185,711.0,H4J4,1,2022-06-11,55,4.0,,,,569.0,,633.0,2022
185,715.0,H8,1,2020-12-12,37,4.0,,,,117.0,399.0,,2020
185,715.0,H8,2,2022-01-15,50,,399.0,282.0,228.0,,,716.0,2022
185,718.0,H8,1,2020-12-10,36,5.0,,275.0,,261.0,543.0,,2020
185,718.0,H8,2,2022-06-06,54,1.0,543.0,282.0,215.0,105.0,389.0,,2022
185,718.0,H8,3,2023-06-30,67,2.0,389.0,284.0,114.0,112.0,391.0,,2023
185,718.0,H8,4,2024-07-25,79,7.0,391.0,279.0,122.0,298.0,,,2024
185,722.0,J7H1,1,2023-02-23,62,2.0,,276.0,,135.0,417.0,,2023
185,722.0,J7H1,2,2024-04-15,75,,417.0,282.0,182.0,,,382.0,2024
185,723.0,J8,1,2022-03-15,50,2.0,,273.0,,84.0,363.0,,2022
185,723.0,J8,2,2023-03-13,62,1.0,363.0,279.0,152.0,49.0,330.0,,2023
185,723.0,J8,3,2024-02-06,73,1.0,330.0,281.0,113.0,81.0,366.0,,2024
185,723.0,J8,4,2025-02-06,85,1.0,366.0,285.0,70.0,88.0,,,2025
185,728.0,J8,1,2022-09-30,56,2.0,,274.0,,62.0,,74.0,2022
185,732.0,H6J2,1,2022-12-06,57,,,275.0,,,,31.0,2022
185,733.0,H8,1,2021-06-16,38,2.0,,,,75.0,348.0,,2021
185,733.0,H8,2,2022-05-30,50,1.0,348.0,273.0,209.0,105.0,386.0,,2022
185,733.0,H8,3,2023-06-20,62,1.0,386.0,281.0,64.0,59.0,336.0,,2023
185,733.0,H8,4,2024-05-21,73,,336.0,277.0,61.0,,,,2024
185,740.0,H8,1,2021-08-19,39,1.0,,285.0,,57.0,334.0,,2021
185,740.0,H8,2,2022-07-19,50,3.0,334.0,277.0,105.0,189.0,464.0,,2022
185,740.0,H8,3,2023-10-26,65,1.0,464.0,275.0,57.0,83.0,362.0,,2023
185,740.0,H8,4,2024-10-22,77,2.0,362.0,279.0,63.0,171.0,,,2024
185,742.0,J8,1,2023-04-10,58,1.0,,,,96.0,379.0,,2023
185,742.0,J8,2,2024-04-23,70,1.0,379.0,283.0,69.0,50.0,326.0,,2024
185,742.0,J8,3,2025-03-15,81,1.0,326.0,276.0,61.0,71.0,,,2025
185,745.0,J8,1,2023-02-23,56,3.0,,276.0,,157.0,431.0,,2023
185,745.0,J8,2,2024-04-29,70,6.0,431.0,274.0,196.0,334.0,,,2024
185,749.0,H4J4,1,2022-08-11,48,2.0,,288.0,,105.0,,124.0,2022
185,750.0,H4J4,1,2022-08-29,48,,,280.0,,,,106.0,2022
185,751.0,H4J4,1,2022-05-19,45,5.0,,273.0,,199.0,477.0,,2022
185,751.0,H4J4,2,2023-09-08,60,3.0,477.0,278.0,79.0,137.0,408.0,,2023
185,751.0,H4J4,3,2024-10-20,74,5.0,408.0,271.0,57.0,187.0,,,2024
185,756.0,J8,1,2022-09-03,47,1.0,,274.0,,112.0,,125.0,2022
185,763.0,J8,1,2022-07-29,44,1.0,,,,65.0,,137.0,2022
185,764.0,J8,1,2022-03-30,40,,,,,,,19.0,2022
185,769.0,H8,1,2021-04-09,27,2.0,,273.0,,273.0,552.0,,2021
185,769.0,H8,2,2022-10-13,46,3.0,552.0,279.0,96.0,196.0,470.0,,2022
185,769.0,H8,3,2024-01-26,61,1.0,470.0,274.0,58.0,78.0,353.0,,2024
185,769.0,H8,4,2025-01-13,73,,353.0,275.0,60.0,,,27.0,2025
185,770.0,H8,1,2020-12-29,24,1.0,,193.0,,84.0,373.0,,2020
185,770.0,H8,2,2022-01-06,36,2.0,373.0,,344.0,76.0,338.0,,2022
185,770.0,H8,3,2022-12-10,47,3.0,338.0,262.0,50.0,166.0,441.0,,2022
185,770.0,H8,4,2024-02-24,62,1.0,441.0,275.0,40.0,84.0,355.0,,2024
185,770.0,H8,5,2025-02-13,74,2.0,355.0,271.0,55.0,99.0,,,2025
185,772.0,H8,1,2022-03-06,38,2.0,,285.0,,163.0,440.0,,2022
185,772.0,H8,2,2023-05-20,52,1.0,440.0,277.0,220.0,96.0,374.0,,2023
185,772.0,H8,3,2024-05-28,65,2.0,374.0,278.0,90.0,122.0,,,2024
185,774.0,H8,1,2021-06-28,30,3.0,,291.0,,127.0,402.0,,2021
185,774.0,H8,2,2022-08-04,43,2.0,402.0,275.0,108.0,119.0,399.0,,2022
185,774.0,H8,3,2023-09-07,56,3.0,399.0,280.0,92.0,168.0,441.0,,2023
185,774.0,H8,4,2024-11-21,71,2.0,441.0,273.0,77.0,105.0,,126.0,2024
185,775.0,J8,1,2021-03-25,26,4.0,,279.0,,199.0,475.0,,2021
185,775.0,J8,2,2022-07-13,41,4.0,475.0,276.0,166.0,357.0,637.0,,2022
185,775.0,J8,3,2024-04-10,62,3.0,637.0,,343.0,124.0,397.0,,2024
185,775.0,J8,4,2025-05-12,75,,397.0,273.0,56.0,,,,2025
185,778.0,H8,1,2021-06-06,28,1.0,,271.0,,58.0,330.0,,2021
185,778.0,H8,2,2022-05-02,38,1.0,330.0,272.0,58.0,80.0,353.0,,2022
185,778.0,H8,3,2023-04-20,50,1.0,353.0,273.0,58.0,38.0,314.0,,2023
185,778.0,H8,4,2024-02-28,60,1.0,314.0,276.0,62.0,45.0,320.0,,2024
185,778.0,H8,5,2025-01-13,71,1.0,320.0,275.0,60.0,77.0,,,2025
185,779.0,J8,1,2021-06-23,28,2.0,,281.0,,62.0,344.0,,2021
185,779.0,J8,2,2022-06-02,39,,344.0,282.0,,,,14.0,2022
185,780.0,H8,1,2021-07-02,27,1.0,,279.0,,129.0,404.0,,2021
185,780.0,H8,2,2022-08-10,40,2.0,404.0,275.0,55.0,180.0,449.0,,2022
185,780.0,H8,3,2023-11-02,55,1.0,449.0,269.0,54.0,83.0,380.0,,2023
185,780.0,H8,4,2024-11-16,67,2.0,380.0,297.0,67.0,142.0,,,2024
185,781.0,J8,1,2021-09-14,29,6.0,,281.0,,244.0,527.0,,2021
185,781.0,J8,2,2023-02-23,46,,527.0,283.0,241.0,,,420.0,2023
185,783.0,H4J4,1,2021-08-31,28,1.0,,274.0,,69.0,344.0,,2021
185,783.0,H4J4,2,2022-08-10,39,2.0,344.0,275.0,85.0,381.0,661.0,,2022
185,783.0,H4J4,3,2024-06-01,61,2.0,661.0,,333.0,109.0,,,2024
185,785.0,H8,1,2021-07-05,25,3.0,,280.0,,116.0,392.0,,2021
185,785.0,H8,2,2022-08-01,38,2.0,392.0,276.0,76.0,208.0,488.0,,2022
185,785.0,H8,3,2023-12-02,54,1.0,488.0,280.0,83.0,71.0,355.0,,2023
185,785.0,H8,4,2024-11-21,66,3.0,355.0,284.0,68.0,162.0,,,2024
185,786.0,J7H1,1,2021-10-09,29,2.0,,274.0,,148.0,434.0,,2021
185,786.0,J7H1,2,2022-12-17,43,3.0,434.0,286.0,66.0,95.0,361.0,,2022
185,786.0,J7H1,3,2023-12-13,55,8.0,361.0,266.0,51.0,420.0,,,2023
185,787.0,H8,1,2021-07-24,26,1.0,,274.0,,50.0,337.0,,2021
185,787.0,H8,2,2022-06-26,37,3.0,337.0,287.0,297.0,240.0,522.0,,2022
185,787.0,H8,3,2023-11-30,54,,522.0,282.0,278.0,,,,2023
185,788.0,J8,1,2021-12-14,30,2.0,,281.0,,119.0,401.0,,2021
185,788.0,J8,2,2023-01-19,44,2.0,401.0,282.0,206.0,121.0,406.0,,2023
185,788.0,J8,3,2024-02-29,57,3.0,406.0,285.0,92.0,140.0,415.0,,2024
185,788.0,J8,4,2025-04-19,71,,415.0,275.0,61.0,,,,2025
185,789.0,J8,1,2021-08-05,26,3.0,,283.0,,184.0,,431.0,2021
185,791.0,H8,1,2021-06-29,24,3.0,,266.0,,228.0,499.0,,2021
185,791.0,H8,2,2022-11-10,41,6.0,499.0,271.0,,279.0,559.0,,2022
185,791.0,H8,3,2024-05-22,59,1.0,559.0,280.0,62.0,87.0,367.0,,2024
185,791.0,H8,4,2025-05-24,71,,367.0,280.0,65.0,,,,2025
185,792.0,H8,1,2021-08-17,25,1.0,,280.0,,77.0,362.0,,2021
185,792.0,H8,2,2022-08-14,37,2.0,362.0,285.0,59.0,176.0,459.0,,2022
185,792.0,H8,3,2023-11-16,52,5.0,459.0,283.0,66.0,505.0,,,2023
185,793.0,J8,1,2021-07-28,25,1.0,,281.0,,87.0,367.0,,2021
185,793.0,J8,2,2022-07-30,37,1.0,367.0,280.0,74.0,59.0,347.0,,2022
185,793.0,J8,3,2023-07-12,48,1.0,347.0,288.0,79.0,56.0,343.0,,2023
185,793.0,J8,4,2024-06-19,59,8.0,343.0,287.0,70.0,255.0,,,2024
185,795.0,J8,1,2021-09-01,25,1.0,,278.0,,76.0,,334.0,2021
185,799.0,H8,1,2021-11-22,27,,,276.0,,,,770.0,2021
185,801.0,J8,1,2022-06-12,33,3.0,,286.0,,233.0,517.0,,2022
185,801.0,J8,2,2023-11-11,50,1.0,517.0,284.0,68.0,64.0,348.0,,2023
185,801.0,J8,3,2024-10-24,61,,348.0,284.0,68.0,,,,2024
185,803.0,H8,1,2022-10-25,37,2.0,,281.0,,90.0,369.0,,2022
185,803.0,H8,2,2023-10-29,49,1.0,369.0,279.0,62.0,67.0,346.0,,2023
185,803.0,H8,3,2024-10-09,61,,346.0,279.0,62.0,,,,2024
185,804.0,H8,1,2021-12-29,27,2.0,,278.0,,353.0,615.0,,2021
185,804.0,H8,2,2023-09-05,47,2.0,615.0,262.0,302.0,139.0,421.0,,2023
185,804.0,H8,3,2024-10-30,61,3.0,421.0,282.0,67.0,191.0,,,2024
185,805.0,J8,1,2022-03-15,29,1.0,,279.0,,58.0,,297.0,2022
185,806.0,J8,1,2021-12-06,26,3.0,,279.0,,159.0,440.0,,2021
185,806.0,J8,2,2023-02-19,41,2.0,440.0,281.0,237.0,96.0,379.0,,2023
185,806.0,J8,3,2024-03-04,53,1.0,379.0,283.0,67.0,57.0,335.0,,2024
185,806.0,J8,4,2025-02-02,64,,335.0,278.0,64.0,,,,2025
185,811.0,H8,1,2022-06-24,31,,,272.0,,,,556.0,2022
185,812.0,H8,1,2022-01-22,26,1.0,,275.0,,80.0,360.0,,2022
185,812.0,H8,2,2023-01-17,38,2.0,360.0,280.0,67.0,220.0,500.0,,2023
185,812.0,H8,3,2024-05-31,54,3.0,500.0,280.0,65.0,115.0,,,2024
185,813.0,J6H2,1,2022-09-10,34,4.0,,283.0,,187.0,,361.0,2022
185,815.0,J8,1,2022-03-14,28,1.0,,278.0,,57.0,342.0,,2022
185,815.0,J8,2,2023-02-19,39,2.0,342.0,285.0,195.0,152.0,428.0,,2023
185,815.0,J8,3,2024-04-22,53,4.0,428.0,276.0,60.0,212.0,,,2024
185,817.0,J8,1,2022-06-09,29,1.0,,280.0,,68.0,344.0,,2022
185,817.0,J8,2,2023-05-19,40,3.0,344.0,276.0,147.0,173.0,456.0,,2023
185,817.0,J8,3,2024-08-17,55,,456.0,283.0,72.0,,,,2024
185,821.0,H8,1,2023-06-28,40,1.0,,273.0,,72.0,348.0,,2023
185,821.0,H8,2,2024-06-10,52,1.0,348.0,276.0,61.0,75.0,347.0,,2024
185,821.0,H8,3,2025-05-23,63,,347.0,272.0,57.0,,,,2025
185,822.0,H8,1,2022-10-04,31,3.0,,278.0,,166.0,441.0,,2022
185,822.0,H8,2,2023-12-19,46,2.0,441.0,275.0,307.0,136.0,418.0,,2023
185,822.0,H8,3,2025-02-09,60,,418.0,282.0,64.0,,,,2025
185,824.0,H6J2,1,2022-06-12,27,3.0,,273.0,,173.0,450.0,,2022
185,824.0,H6J2,2,2023-09-05,42,2.0,450.0,277.0,,129.0,413.0,,2023
185,824.0,H6J2,3,2024-10-22,55,2.0,413.0,284.0,69.0,123.0,,,2024
185,825.0,H8,1,2022-06-15,27,1.0,,280.0,,150.0,423.0,,2022
185,825.0,H8,2,2023-08-12,41,1.0,423.0,273.0,,108.0,390.0,,2023
185,825.0,H8,3,2024-09-05,54,1.0,390.0,282.0,91.0,65.0,,,2024
185,827.0,H8,1,2022-08-14,29,1.0,,274.0,,49.0,329.0,,2022
185,827.0,H8,2,2023-07-09,39,5.0,329.0,280.0,275.0,248.0,526.0,,2023
185,827.0,H8,3,2024-12-16,57,2.0,526.0,278.0,91.0,75.0,,,2024
185,830.0,J8,1,2022-08-01,27,,,278.0,,,,6.0,2022
185,832.0,J8,1,2022-06-20,26,1.0,,270.0,,91.0,367.0,,2022
185,832.0,J8,2,2023-06-22,38,1.0,367.0,276.0,267.0,52.0,330.0,,2023
185,832.0,J8,3,2024-05-17,48,2.0,330.0,278.0,65.0,88.0,362.0,,2024
185,832.0,J8,4,2025-05-14,60,,362.0,274.0,58.0,,,,2025
185,833.0,H4J4,1,2022-08-09,27,1.0,,273.0,,95.0,370.0,,2022
185,833.0,H4J4,2,2023-08-14,39,3.0,370.0,275.0,63.0,155.0,444.0,,2023
185,833.0,H4J4,3,2024-10-31,54,2.0,444.0,289.0,54.0,149.0,,,2024
185,834.0,H5J3,1,2022-09-12,28,,,281.0,,,,540.0,2022
185,837.0,J8,1,2022-10-26,29,1.0,,284.0,,51.0,334.0,,2022
185,837.0,J8,2,2023-09-25,40,2.0,334.0,283.0,70.0,115.0,399.0,,2023
185,837.0,J8,3,2024-10-28,54,2.0,399.0,284.0,69.0,95.0,,,2024
185,841.0,J8,1,2022-08-27,27,2.0,,276.0,,84.0,364.0,,2022
185,841.0,J8,2,2023-08-26,39,1.0,364.0,280.0,171.0,66.0,348.0,,2023
185,841.0,J8,3,2024-08-08,51,1.0,348.0,282.0,68.0,60.0,,,2024
185,845.0,J8,1,2022-09-15,27,2.0,,278.0,,121.0,,401.0,2022
185,847.0,H8,1,2023-12-24,42,1.0,,275.0,,240.0,520.0,,2023
185,847.0,H8,2,2025-05-27,59,,520.0,,453.0,,,,2025
185,848.0,H4J4,1,2022-09-29,27,1.0,,203.0,,68.0,351.0,,2022
185,848.0,H4J4,2,2023-09-15,38,2.0,351.0,283.0,,84.0,360.0,,2023
185,848.0,H4J4,3,2024-09-09,50,1.0,360.0,276.0,61.0,50.0,,,2024
185,849.0,J8,1,2023-06-11,35,1.0,,273.0,,66.0,354.0,,2023
185,849.0,J8,2,2024-05-30,47,5.0,354.0,288.0,78.0,303.0,,,2024
185,850.01,J8,1,2022-10-31,28,6.0,,273.0,,359.0,,383.0,2022
185,851.0,H8,1,2022-11-30,28,1.0,,271.0,,89.0,,397.0,2022
185,853.0,H4J4,1,2022-09-10,24,,,273.0,,,,220.0,2022
185,854.0,J8,1,2023-07-08,34,3.0,,285.0,,292.0,579.0,,2023
185,854.0,J8,2,2025-02-06,53,2.0,579.0,287.0,105.0,95.0,,,2025
185,855.0,H8,1,2024-01-27,40,,,282.0,,,,89.0,2024
185,856.0,H8,1,2023-01-10,27,3.0,,276.0,,111.0,391.0,,2023
185,856.0,H8,2,2024-02-05,40,2.0,391.0,280.0,89.0,91.0,369.0,,2024
185,856.0,H8,3,2025-02-08,52,1.0,369.0,278.0,98.0,65.0,,,2025
185,857.0,H8,1,2023-07-04,33,3.0,,281.0,,123.0,403.0,,2023
185,857.0,H8,2,2024-08-10,46,4.0,403.0,280.0,65.0,210.0,,,2024
185,858.0,J8,1,2023-05-04,30,1.0,,266.0,,52.0,333.0,,2023
185,858.0,J8,2,2024-04-01,41,6.0,333.0,281.0,145.0,238.0,,,2024
185,859.0,A4H4,1,2023-10-12,36,2.0,,,,79.0,354.0,,2023
185,859.0,A4H4,2,2024-09-30,47,1.0,354.0,275.0,221.0,57.0,,,2024
185,860.0,H8,1,2023-08-23,33,1.0,,285.0,,59.0,337.0,,2023
185,860.0,H8,2,2024-07-25,44,5.0,337.0,278.0,62.0,275.0,,,2024
185,861.01,H8,1,2023-07-18,31,3.0,,280.0,,172.0,447.0,,2023
185,861.01,H8,2,2024-10-07,46,6.0,447.0,275.0,60.0,200.0,,,2024
185,862.0,GU4J4,1,2023-01-11,25,2.0,,279.0,,313.0,593.0,,2023
185,862.0,GU4J4,2,2024-08-26,45,1.0,593.0,280.0,86.0,61.0,,,2024
185,863.0,H8,1,2024-05-22,41,7.0,,280.0,,276.0,,,2024
185,864.0,J8,1,2024-05-23,41,1.0,,280.0,,50.0,326.0,,2024
185,864.0,J8,2,2025-04-14,51,,326.0,276.0,68.0,,,,2025
185,867.0,J8,1,2024-01-15,36,2.0,,294.0,,85.0,368.0,,2024
185,867.0,J8,2,2025-01-17,48,,368.0,283.0,,,,,2025
185,869.0,J8,1,2023-09-14,28,1.0,,271.0,,92.0,373.0,,2023
185,869.0,J8,2,2024-09-21,41,,373.0,281.0,199.0,,,,2024
185,870.0,J8,1,2023-10-02,28,1.0,,275.0,,80.0,367.0,,2023
185,870.0,J8,2,2024-10-03,41,1.0,367.0,287.0,211.0,53.0,,,2024
185,873.0,H8,1,2023-12-01,30,,,275.0,,,,43.0,2023
185,874.0,H8,1,2024-03-27,33,5.0,,278.0,,292.0,,,2024
185,875.0,J8,1,2024-03-10,33,2.0,,279.0,,156.0,432.0,,2024
185,875.0,J8,2,2025-05-16,47,,432.0,276.0,153.0,,,,2025
185,876.0,H8,1,2024-01-06,30,2.0,,273.0,,180.0,469.0,,2024
185,876.0,H8,2,2025-04-19,46,,469.0,289.0,106.0,,,,2025
185,877.0,H8,1,2024-01-12,30,1.0,,277.0,,111.0,388.0,,2024
185,877.0,H8,2,2025-02-03,43,1.0,388.0,277.0,65.0,67.0,,,2025
185,878.0,J8,1,2023-11-09,28,1.0,,285.0,,92.0,377.0,,2023
185,878.0,J8,2,2024-11-20,40,1.0,377.0,285.0,259.0,55.0,,,2024
185,880.0,J8,1,2024-07-02,34,1.0,,281.0,,66.0,,,2024
185,882.01,J8,1,2024-08-19,36,1.0,,285.0,,58.0,,,2024
185,883.0,H8,1,2024-08-05,33,2.0,,,,51.0,,,2024
185,885.0,J8,1,2024-03-16,28,1.0,,283.0,,82.0,362.0,,2024
185,885.0,J8,2,2025-03-13,40,1.0,362.0,280.0,66.0,66.0,,,2025
185,887.0,J8,1,2025-02-23,39,2.0,,283.0,,84.0,,,2025
185,889.0,H8,1,2024-05-29,29,4.0,,274.0,,273.0,,,2024
185,892.0,H8,1,2025-03-05,36,,,,,,,,2025
185,893.0,H8,1,2024-12-12,33,2.0,,,,160.0,,,2024
185,894.0,H8,1,2024-10-26,32,,,285.0,,,,,2024
185,896.0,J8,1,2025-03-12,36,1.0,,279.0,,65.0,,,2025
185,900.0,J8,1,2025-04-09,36,,,267.0,,,,,2025
185,902.0,H6J2,1,2025-03-22,35,1.0,,260.0,,62.0,,,2025
185,909.0,J8,1,2024-10-16,29,1.0,,278.0,,48.0,,,2024
185,915.0,J8,1,2025-05-14,34,,,276.0,,,,,2025
185,918.0,H8,1,2024-11-27,28,2.0,,266.0,,148.0,,,2024
185,920.0,H8,1,2024-10-06,26,3.0,,279.0,,188.0,,,2024
185,929.0,J8,1,2025-02-13,28,1.0,,,,70.0,,,2025
185,935.0,BRM4H4,1,2025-04-15,29,,,,,,,,2025
185,939.0,J8,1,2025-03-08,27,1.0,,277.0,,62.0,,,2025
185,948.0,H8,1,2025-06-05,26,,,271.0,,,,,2025
198,1098.0,H8,6,2020-09-07,98,,448.0,278.0,82.0,,,44.0,2020
198,1114.0,H8,6,2020-08-30,91,,500.0,,181.0,,,304.0,2020
198,1123.0,H8,5,2020-01-08,81,1.0,409.0,284.0,129.0,51.0,334.0,,2020
198,1123.0,H8,6,2020-12-07,92,1.0,334.0,283.0,70.0,55.0,337.0,,2020
198,1123.0,H8,7,2021-11-09,103,1.0,337.0,282.0,65.0,214.0,499.0,,2021
198,1123.0,H8,8,2023-03-23,119,,499.0,285.0,107.0,,,265.0,2023
198,1138.0,H8,6,2020-06-17,82,5.0,352.0,282.0,62.0,130.0,,181.0,2020
198,1143.0,H8,5,2020-09-22,83,,374.0,283.0,56.0,,,45.0,2020
198,1149.0,H8,4,2020-06-20,79,,461.0,281.0,145.0,,,11.0,2020
198,1150.0,H8,5,2020-09-10,81,3.0,324.0,272.0,50.0,111.0,388.0,,2020
198,1150.0,H8,6,2021-10-03,94,,388.0,277.0,63.0,,,270.0,2021
198,1152.0,H8,5,2020-07-24,80,3.0,371.0,293.0,99.0,106.0,396.0,,2020
198,1152.0,H8,6,2021-08-24,93,2.0,396.0,290.0,75.0,106.0,,366.0,2021
198,1154.0,H8,5,2020-09-15,81,2.0,321.0,280.0,60.0,103.0,383.0,,2020
198,1154.0,H8,6,2021-10-03,94,,383.0,280.0,87.0,,,19.0,2021
198,1158.0,H8,5,2020-10-30,79,1.0,436.0,284.0,81.0,64.0,346.0,,2020
198,1158.0,H8,6,2021-10-11,91,2.0,346.0,282.0,63.0,85.0,367.0,,2021
198,1158.0,H8,7,2022-10-13,103,,367.0,282.0,64.0,,,291.0,2022
198,1159.0,H8,4,2020-02-10,71,,351.0,289.0,79.0,,,38.0,2020
198,1171.0,H8,4,2020-07-30,73,1.0,374.0,285.0,66.0,44.0,,229.0,2020
198,1172.0,H8,3,2020-03-24,68,2.0,428.0,272.0,109.0,150.0,440.0,,2020
198,1172.0,H8,4,2021-06-07,82,,440.0,290.0,114.0,,,242.0,2021
198,1173.0,H8,3,2020-04-13,68,,422.0,281.0,123.0,,,184.0,2020
198,1176.0,H8,4,2020-08-08,71,2.0,369.0,279.0,55.0,107.0,384.0,,2020
198,1176.0,H8,5,2021-08-27,84,3.0,384.0,277.0,79.0,106.0,383.0,,2021
198,1176.0,H8,6,2022-09-14,97,,383.0,277.0,71.0,,,243.0,2022
198,1177.0,H8,4,2021-02-13,77,3.0,462.0,276.0,88.0,117.0,385.0,,2021
198,1177.0,H8,5,2022-03-05,90,3.0,385.0,268.0,120.0,97.0,,256.0,2022
198,1178.0,H8,3,2020-05-01,68,,422.0,276.0,60.0,,,19.0,2020
198,1179.0,H8,3,2020-08-13,71,2.0,542.0,287.0,141.0,124.0,400.0,,2020
198,1179.0,H8,4,2021-09-17,84,6.0,400.0,276.0,71.0,257.0,,328.0,2021
198,1180.0,H8,4,2020-08-27,71,,335.0,265.0,41.0,,,34.0,2020
198,1181.0,H8,4,2020-12-02,75,2.0,347.0,276.0,65.0,131.0,411.0,,2020
198,1181.0,H8,5,2022-01-17,88,,411.0,,102.0,,,2.0,2022
198,1186.0,H8,4,2020-07-18,70,1.0,343.0,271.0,54.0,57.0,335.0,,2020
198,1186.0,H8,5,2021-06-18,81,2.0,335.0,278.0,58.0,85.0,,182.0,2021
198,1187.0,H8,4,2020-08-08,70,3.0,335.0,278.0,35.0,128.0,381.0,,2020
198,1187.0,H8,5,2021-08-24,82,2.0,381.0,253.0,78.0,144.0,423.0,,2021
198,1187.0,H8,6,2022-10-21,96,,423.0,279.0,64.0,,,223.0,2022
198,1188.0,H8,3,2020-02-25,64,2.0,404.0,274.0,117.0,154.0,427.0,,2020
198,1188.0,H8,4,2021-04-27,78,4.0,427.0,273.0,139.0,159.0,446.0,,2021
198,1188.0,H8,5,2022-07-17,93,,446.0,287.0,75.0,,,338.0,2022
198,1190.0,H8,3,2020-07-11,69,3.0,406.0,279.0,56.0,135.0,413.0,,2020
198,1190.0,H8,4,2021-08-28,82,3.0,413.0,278.0,56.0,111.0,391.0,,2021
198,1190.0,H8,5,2022-09-23,95,2.0,391.0,,92.0,138.0,423.0,,2022
198,1190.0,H8,6,2023-11-20,109,,423.0,285.0,65.0,,,290.0,2023
198,1192.0,H8,3,2020-06-30,68,4.0,467.0,273.0,92.0,169.0,440.0,,2020
198,1192.0,H8,4,2021-09-13,82,,440.0,271.0,72.0,,,283.0,2021
198,1194.0,H8,4,2020-12-30,73,1.0,391.0,278.0,58.0,43.0,319.0,,2020
198,1194.0,H8,5,2021-11-14,84,3.0,319.0,276.0,61.0,150.0,428.0,,2021
198,1194.0,H8,6,2023-01-16,98,,428.0,278.0,66.0,,,206.0,2023
198,1195.0,H8,4,2020-11-05,71,,332.0,281.0,72.0,,,12.0,2020
198,1199.0,H8,4,2020-10-08,70,2.0,378.0,272.0,59.0,145.0,432.0,,2020
198,1199.0,H8,5,2021-12-14,84,1.0,432.0,287.0,68.0,83.0,361.0,,2021
198,1199.0,H8,6,2022-12-10,96,,361.0,278.0,81.0,,,529.0,2022
198,1200.0,H8,3,2020-03-24,63,3.0,373.0,280.0,64.0,127.0,413.0,,2020
198,1200.0,H8,4,2021-05-11,77,2.0,413.0,286.0,95.0,135.0,411.0,,2021
198,1200.0,H8,5,2022-06-26,90,,411.0,276.0,57.0,,,353.0,2022
198,1202.0,H8,4,2021-05-12,76,3.0,528.0,286.0,135.0,272.0,,379.0,2021
198,1206.0,H8,4,2020-12-24,71,,456.0,282.0,62.0,,,119.0,2020
198,1211.0,H8,3,2020-09-25,66,1.0,439.0,281.0,67.0,71.0,243.0,,2020
198,1211.0,H8,4,2021-05-26,74,,243.0,172.0,,,,1.0,2021
198,1212.0,H8,3,2020-04-10,60,,343.0,278.0,60.0,,,284.0,2020
198,1214.0,H8,3,2020-01-31,57,1.0,371.0,286.0,102.0,39.0,,167.0,2020
198,1220.0,H8,3,2020-05-24,60,3.0,379.0,277.0,61.0,95.0,372.0,,2020
198,1220.0,H8,4,2021-05-31,72,4.0,372.0,277.0,57.0,376.0,649.0,,2021
198,1220.0,H8,5,2023-03-11,93,,649.0,273.0,115.0,,,492.0,2023
198,1221.0,H8,3,2021-01-27,67,2.0,410.0,282.0,77.0,89.0,,366.0,2021
198,1223.0,H8,4,2020-09-16,63,3.0,354.0,277.0,53.0,175.0,434.0,,2020
198,1223.0,H8,5,2021-11-24,77,,434.0,259.0,35.0,,,7.0,2021
198,1229.0,H8,3,2020-04-22,55,1.0,380.0,277.0,58.0,51.0,330.0,,2020
198,1229.0,H8,4,2021-03-18,66,2.0,330.0,279.0,52.0,74.0,,293.0,2021
198,1230.0,H8,3,2020-06-23,57,1.0,368.0,283.0,62.0,53.0,336.0,,2020
198,1230.0,H8,4,2021-05-25,68,2.0,336.0,283.0,59.0,70.0,354.0,,2021
198,1230.0,H8,5,2022-05-14,80,2.0,354.0,284.0,61.0,77.0,,115.0,2022
198,1231.0,H8,3,2020-03-01,53,6.0,339.0,290.0,71.0,235.0,522.0,,2020
198,1231.0,H8,4,2021-08-05,70,5.0,522.0,287.0,85.0,176.0,455.0,,2021
198,1231.0,H8,5,2022-11-03,85,1.0,455.0,279.0,59.0,48.0,326.0,,2022
